participant,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimuli,Condition,block.type,block
49,14,Fondentebad,69,badleft,18,1,705,brutto,MGDB,test,testMilkGood
49,14,Fondentebad,71,fondenteleft,18,1,389,fond1,MGDB,test,testMilkGood
49,14,Fondentebad,73,goodright,23,1,554,amore,MGDB,test,testMilkGood
49,14,Fondentebad,75,latteright,18,0,577,latte7,MGDB,test,testMilkGood
49,14,Fondentebad,77,goodright,23,1,1714,felicità,MGDB,test,testMilkGood
49,14,Fondentebad,79,fondenteleft,18,1,1223,fond7,MGDB,test,testMilkGood
49,14,Fondentebad,81,goodright,23,1,723,bello,MGDB,test,testMilkGood
49,14,Fondentebad,83,latteright,18,0,633,latte2,MGDB,test,testMilkGood
49,14,Fondentebad,85,badleft,18,1,838,fallimento,MGDB,test,testMilkGood
49,14,Fondentebad,87,latteright,23,1,652,latte3,MGDB,test,testMilkGood
49,14,Fondentebad,89,badleft,18,1,853,fastidioso,MGDB,test,testMilkGood
49,14,Fondentebad,91,fondenteleft,18,1,486,fond2,MGDB,test,testMilkGood
49,14,Fondentebad,93,goodright,23,1,885,gioia,MGDB,test,testMilkGood
49,14,Fondentebad,95,latteright,23,1,430,latte5,MGDB,test,testMilkGood
49,14,Fondentebad,97,badleft,18,1,547,cattivo,MGDB,test,testMilkGood
49,14,Fondentebad,99,latteright,23,1,583,latte1,MGDB,test,testMilkGood
49,14,Fondentebad,101,goodright,23,1,659,stupendo,MGDB,test,testMilkGood
49,14,Fondentebad,103,latteright,23,1,439,latte4,MGDB,test,testMilkGood
49,14,Fondentebad,105,goodright,23,1,487,ridere,MGDB,test,testMilkGood
49,14,Fondentebad,107,latteright,23,1,368,latte6,MGDB,test,testMilkGood
49,14,Fondentebad,109,goodright,23,1,479,pace,MGDB,test,testMilkGood
49,14,Fondentebad,111,fondenteleft,18,1,582,fond6,MGDB,test,testMilkGood
49,14,Fondentebad,113,goodright,23,1,635,bello,MGDB,test,testMilkGood
49,14,Fondentebad,115,fondenteleft,18,1,985,fond4,MGDB,test,testMilkGood
49,14,Fondentebad,117,badleft,18,1,517,orribile,MGDB,test,testMilkGood
49,14,Fondentebad,119,fondenteleft,18,1,372,fond5,MGDB,test,testMilkGood
49,14,Fondentebad,121,goodright,23,1,526,amore,MGDB,test,testMilkGood
53,10,Fondentebad,2,badleft,18,1,878,orribile,MGDB,practice,practiceMilkGood
53,10,Fondentebad,4,fondenteleft,18,1,652,fond7,MGDB,practice,practiceMilkGood
53,10,Fondentebad,6,badleft,18,1,550,schifo,MGDB,practice,practiceMilkGood
53,10,Fondentebad,8,latteright,23,1,581,latte3,MGDB,practice,practiceMilkGood
53,10,Fondentebad,10,goodright,23,1,743,piacere,MGDB,practice,practiceMilkGood
53,10,Fondentebad,12,latteright,23,1,539,latte4,MGDB,practice,practiceMilkGood
53,10,Fondentebad,14,badleft,18,1,605,nocivo,MGDB,practice,practiceMilkGood
53,10,Fondentebad,16,fondenteleft,18,1,806,fond2,MGDB,practice,practiceMilkGood
53,10,Fondentebad,18,goodright,23,1,572,eccellente,MGDB,practice,practiceMilkGood
53,10,Fondentebad,20,fondenteleft,18,1,598,fond3,MGDB,practice,practiceMilkGood
53,10,Fondentebad,22,goodright,23,1,533,felicità,MGDB,practice,practiceMilkGood
53,10,Fondentebad,24,fondenteleft,18,1,558,fond5,MGDB,practice,practiceMilkGood
53,10,Fondentebad,26,badleft,18,1,517,cattivo,MGDB,practice,practiceMilkGood
53,10,Fondentebad,28,fondenteleft,18,1,388,fond4,MGDB,practice,practiceMilkGood
53,10,Fondentebad,30,badleft,18,1,505,fallimento,MGDB,practice,practiceMilkGood
53,10,Fondentebad,32,latteright,23,1,597,latte1,MGDB,practice,practiceMilkGood
53,10,Fondentebad,34,goodright,18,0,556,amore,MGDB,practice,practiceMilkGood
53,10,Fondentebad,36,latteright,23,1,1187,latte6,MGDB,practice,practiceMilkGood
53,10,Fondentebad,38,badleft,18,1,622,male,MGDB,practice,practiceMilkGood
53,10,Fondentebad,40,latteright,23,1,586,latte2,MGDB,practice,practiceMilkGood
53,10,Fondentebad,43,latteright,23,1,615,latte7,MGDB,test,testMilkGood
53,10,Fondentebad,45,goodright,23,1,417,buono,MGDB,test,testMilkGood
53,10,Fondentebad,47,fondenteleft,18,1,482,fond1,MGDB,test,testMilkGood
53,10,Fondentebad,49,badleft,18,1,602,terribile,MGDB,test,testMilkGood
53,10,Fondentebad,51,fondenteleft,18,1,528,fond6,MGDB,test,testMilkGood
53,10,Fondentebad,53,goodright,23,1,527,gioia,MGDB,test,testMilkGood
53,10,Fondentebad,55,fondenteleft,18,1,481,fond7,MGDB,test,testMilkGood
53,10,Fondentebad,57,badleft,18,1,712,disastro,MGDB,test,testMilkGood
53,10,Fondentebad,59,fondenteleft,18,1,623,fond1,MGDB,test,testMilkGood
53,10,Fondentebad,61,goodright,23,1,475,bello,MGDB,test,testMilkGood
53,10,Fondentebad,63,fondenteleft,18,1,530,fond2,MGDB,test,testMilkGood
53,10,Fondentebad,65,badleft,18,1,491,brutto,MGDB,test,testMilkGood
53,10,Fondentebad,67,fondenteleft,18,1,477,fond3,MGDB,test,testMilkGood
53,10,Fondentebad,69,badleft,18,1,620,fastidioso,MGDB,test,testMilkGood
53,10,Fondentebad,71,latteright,23,1,496,latte5,MGDB,test,testMilkGood
53,10,Fondentebad,73,badleft,18,1,466,odio,MGDB,test,testMilkGood
53,10,Fondentebad,75,latteright,23,1,582,latte6,MGDB,test,testMilkGood
53,10,Fondentebad,77,goodright,23,1,442,pace,MGDB,test,testMilkGood
53,10,Fondentebad,79,latteright,23,1,434,latte5,MGDB,test,testMilkGood
53,10,Fondentebad,81,goodright,23,1,494,ridere,MGDB,test,testMilkGood
53,10,Fondentebad,83,latteright,23,1,384,latte2,MGDB,test,testMilkGood
53,10,Fondentebad,85,goodright,23,1,492,stupendo,MGDB,test,testMilkGood
53,10,Fondentebad,87,fondenteleft,18,1,494,fond4,MGDB,test,testMilkGood
53,10,Fondentebad,89,goodright,23,1,512,paradiso,MGDB,test,testMilkGood
53,10,Fondentebad,91,latteright,23,1,734,latte1,MGDB,test,testMilkGood
53,10,Fondentebad,93,goodright,23,1,512,meraviglioso,MGDB,test,testMilkGood
53,10,Fondentebad,95,latteright,23,1,391,latte7,MGDB,test,testMilkGood
53,10,Fondentebad,97,goodright,23,1,427,gloria,MGDB,test,testMilkGood
53,10,Fondentebad,99,latteright,23,1,440,latte4,MGDB,test,testMilkGood
53,10,Fondentebad,101,goodright,23,1,431,ridere,MGDB,test,testMilkGood
53,10,Fondentebad,103,fondenteleft,18,1,454,fond6,MGDB,test,testMilkGood
53,10,Fondentebad,105,badleft,23,0,440,dolore,MGDB,test,testMilkGood
53,10,Fondentebad,107,fondenteleft,18,1,879,fond5,MGDB,test,testMilkGood
53,10,Fondentebad,109,goodright,23,1,501,bello,MGDB,test,testMilkGood
53,10,Fondentebad,111,fondenteleft,18,1,769,fond7,MGDB,test,testMilkGood
53,10,Fondentebad,113,badleft,23,0,451,agonia,MGDB,test,testMilkGood
53,10,Fondentebad,115,latteright,23,1,932,latte3,MGDB,test,testMilkGood
53,10,Fondentebad,117,badleft,18,1,757,male,MGDB,test,testMilkGood
53,10,Fondentebad,119,latteright,23,1,612,latte2,MGDB,test,testMilkGood
53,10,Fondentebad,121,badleft,18,1,573,terribile,MGDB,test,testMilkGood
53,14,Lattebad,2,badleft,18,1,1423,disastro,DGMB,practice,practiceMilkBad
53,14,Lattebad,4,fondenteright,23,1,1465,fond4,DGMB,practice,practiceMilkBad
53,14,Lattebad,6,badleft,18,1,1021,terribile,DGMB,practice,practiceMilkBad
53,14,Lattebad,8,latteleft,18,1,768,latte2,DGMB,practice,practiceMilkBad
53,14,Lattebad,10,badleft,18,1,919,nocivo,DGMB,practice,practiceMilkBad
53,14,Lattebad,12,latteleft,18,1,612,latte4,DGMB,practice,practiceMilkBad
53,14,Lattebad,14,goodright,18,0,815,piacere,DGMB,practice,practiceMilkBad
53,14,Lattebad,16,latteleft,18,1,848,latte1,DGMB,practice,practiceMilkBad
53,14,Lattebad,18,goodright,23,1,950,pace,DGMB,practice,practiceMilkBad
53,14,Lattebad,20,fondenteright,23,1,850,fond6,DGMB,practice,practiceMilkBad
53,14,Lattebad,22,badleft,18,1,891,schifo,DGMB,practice,practiceMilkBad
53,14,Lattebad,24,latteleft,18,1,668,latte5,DGMB,practice,practiceMilkBad
53,14,Lattebad,26,goodright,23,1,896,ridere,DGMB,practice,practiceMilkBad
53,14,Lattebad,28,fondenteright,23,1,625,fond3,DGMB,practice,practiceMilkBad
53,14,Lattebad,30,goodright,23,1,517,felicità,DGMB,practice,practiceMilkBad
53,14,Lattebad,32,fondenteright,23,1,500,fond7,DGMB,practice,practiceMilkBad
53,14,Lattebad,34,goodright,23,1,478,buono,DGMB,practice,practiceMilkBad
53,14,Lattebad,36,latteleft,18,1,549,latte6,DGMB,practice,practiceMilkBad
53,14,Lattebad,38,goodright,23,1,513,eccellente,DGMB,practice,practiceMilkBad
53,14,Lattebad,40,latteleft,18,1,680,latte7,DGMB,practice,practiceMilkBad
53,14,Lattebad,43,latteleft,18,1,774,latte3,DGMB,test,testMilkBad
53,14,Lattebad,45,badleft,23,0,767,agonia,DGMB,test,testMilkBad
53,14,Lattebad,47,fondenteright,23,1,880,fond2,DGMB,test,testMilkBad
53,14,Lattebad,49,badleft,23,0,1119,male,DGMB,test,testMilkBad
53,14,Lattebad,51,fondenteright,23,1,469,fond5,DGMB,test,testMilkBad
53,14,Lattebad,53,badleft,23,0,649,brutto,DGMB,test,testMilkBad
53,14,Lattebad,55,fondenteright,23,1,499,fond1,DGMB,test,testMilkBad
53,14,Lattebad,57,goodright,18,0,1101,gloria,DGMB,test,testMilkBad
53,14,Lattebad,59,fondenteright,23,1,1744,fond5,DGMB,test,testMilkBad
53,14,Lattebad,61,badleft,18,1,1039,dolore,DGMB,test,testMilkBad
53,14,Lattebad,63,latteleft,18,1,766,latte4,DGMB,test,testMilkBad
53,14,Lattebad,65,badleft,23,0,636,cattivo,DGMB,test,testMilkBad
53,14,Lattebad,67,fondenteright,23,1,1051,fond4,DGMB,test,testMilkBad
53,14,Lattebad,69,badleft,18,1,2260,fastidioso,DGMB,test,testMilkBad
53,14,Lattebad,71,latteleft,18,1,774,latte3,DGMB,test,testMilkBad
53,14,Lattebad,73,badleft,18,1,623,fallimento,DGMB,test,testMilkBad
53,14,Lattebad,75,latteleft,18,1,667,latte1,DGMB,test,testMilkBad
53,14,Lattebad,77,goodright,18,0,735,bello,DGMB,test,testMilkBad
53,14,Lattebad,79,latteleft,18,1,1784,latte6,DGMB,test,testMilkBad
53,14,Lattebad,81,goodright,23,1,915,paradiso,DGMB,test,testMilkBad
53,14,Lattebad,83,fondenteright,23,1,777,fond1,DGMB,test,testMilkBad
53,14,Lattebad,85,badleft,23,0,1994,odio,DGMB,test,testMilkBad
53,14,Lattebad,87,fondenteright,23,1,471,fond2,DGMB,test,testMilkBad
53,14,Lattebad,89,badleft,18,1,684,orribile,DGMB,test,testMilkBad
53,14,Lattebad,91,latteleft,18,1,730,latte7,DGMB,test,testMilkBad
53,14,Lattebad,93,badleft,18,1,532,nocivo,DGMB,test,testMilkBad
53,14,Lattebad,95,latteleft,18,1,677,latte5,DGMB,test,testMilkBad
53,14,Lattebad,97,goodright,23,1,660,meraviglioso,DGMB,test,testMilkBad
53,14,Lattebad,99,fondenteright,23,1,688,fond6,DGMB,test,testMilkBad
53,14,Lattebad,101,goodright,23,1,495,gioia,DGMB,test,testMilkBad
53,14,Lattebad,103,latteleft,18,1,704,latte2,DGMB,test,testMilkBad
53,14,Lattebad,105,badleft,18,1,580,dolore,DGMB,test,testMilkBad
53,14,Lattebad,107,fondenteright,23,1,752,fond7,DGMB,test,testMilkBad
53,14,Lattebad,109,goodright,23,1,468,amore,DGMB,test,testMilkBad
53,14,Lattebad,111,fondenteright,23,1,617,fond3,DGMB,test,testMilkBad
53,14,Lattebad,113,goodright,23,1,682,stupendo,DGMB,test,testMilkBad
53,14,Lattebad,115,fondenteright,23,1,465,fond4,DGMB,test,testMilkBad
53,14,Lattebad,117,goodright,23,1,581,felicità,DGMB,test,testMilkBad
53,14,Lattebad,119,latteleft,18,1,561,latte5,DGMB,test,testMilkBad
53,14,Lattebad,121,goodright,23,1,768,ridere,DGMB,test,testMilkBad
57,20,Lattebad,2,badleft,18,1,1418,brutto,DGMB,practice,practiceMilkBad
57,20,Lattebad,4,latteleft,18,1,765,latte1,DGMB,practice,practiceMilkBad
57,20,Lattebad,6,badleft,18,1,1163,fastidioso,DGMB,practice,practiceMilkBad
57,20,Lattebad,8,fondenteright,23,1,1321,fond3,DGMB,practice,practiceMilkBad
57,20,Lattebad,10,badleft,18,1,679,schifo,DGMB,practice,practiceMilkBad
57,20,Lattebad,12,fondenteright,23,1,782,fond1,DGMB,practice,practiceMilkBad
57,20,Lattebad,14,goodright,23,1,1063,bello,DGMB,practice,practiceMilkBad
57,20,Lattebad,16,latteleft,18,1,715,latte5,DGMB,practice,practiceMilkBad
57,20,Lattebad,18,badleft,23,0,2399,fallimento,DGMB,practice,practiceMilkBad
57,20,Lattebad,20,fondenteright,23,1,515,fond4,DGMB,practice,practiceMilkBad
57,20,Lattebad,22,badleft,23,0,695,terribile,DGMB,practice,practiceMilkBad
57,20,Lattebad,24,fondenteright,23,1,1000,fond5,DGMB,practice,practiceMilkBad
57,20,Lattebad,26,badleft,18,1,983,agonia,DGMB,practice,practiceMilkBad
57,20,Lattebad,28,latteleft,18,1,738,latte2,DGMB,practice,practiceMilkBad
57,20,Lattebad,30,badleft,18,1,939,male,DGMB,practice,practiceMilkBad
57,20,Lattebad,32,latteleft,18,1,759,latte6,DGMB,practice,practiceMilkBad
57,20,Lattebad,34,goodright,23,1,1294,felicità,DGMB,practice,practiceMilkBad
57,20,Lattebad,36,latteleft,18,1,750,latte7,DGMB,practice,practiceMilkBad
57,20,Lattebad,38,goodright,23,1,1058,paradiso,DGMB,practice,practiceMilkBad
57,20,Lattebad,40,latteleft,18,1,710,latte3,DGMB,practice,practiceMilkBad
57,20,Lattebad,43,fondenteright,23,1,1075,fond2,DGMB,test,testMilkBad
57,20,Lattebad,45,badleft,18,1,767,nocivo,DGMB,test,testMilkBad
57,20,Lattebad,47,fondenteright,23,1,752,fond6,DGMB,test,testMilkBad
57,20,Lattebad,49,badleft,18,1,708,cattivo,DGMB,test,testMilkBad
57,20,Lattebad,51,fondenteright,23,1,704,fond7,DGMB,test,testMilkBad
57,20,Lattebad,53,badleft,18,1,756,disastro,DGMB,test,testMilkBad
57,20,Lattebad,55,latteleft,18,1,786,latte4,DGMB,test,testMilkBad
57,20,Lattebad,57,badleft,18,1,758,orribile,DGMB,test,testMilkBad
57,20,Lattebad,59,fondenteright,23,1,661,fond1,DGMB,test,testMilkBad
57,20,Lattebad,61,goodright,23,1,654,meraviglioso,DGMB,test,testMilkBad
57,20,Lattebad,63,latteleft,18,1,632,latte3,DGMB,test,testMilkBad
57,20,Lattebad,65,badleft,18,1,972,odio,DGMB,test,testMilkBad
57,20,Lattebad,67,latteleft,18,1,597,latte7,DGMB,test,testMilkBad
57,20,Lattebad,69,goodright,18,0,1076,pace,DGMB,test,testMilkBad
57,20,Lattebad,71,latteleft,18,1,1138,latte4,DGMB,test,testMilkBad
57,20,Lattebad,73,goodright,23,1,763,gloria,DGMB,test,testMilkBad
57,20,Lattebad,75,latteleft,18,1,705,latte6,DGMB,test,testMilkBad
57,20,Lattebad,77,goodright,23,1,1165,stupendo,DGMB,test,testMilkBad
57,20,Lattebad,79,fondenteright,23,1,1518,fond7,DGMB,test,testMilkBad
57,20,Lattebad,81,goodright,23,1,755,piacere,DGMB,test,testMilkBad
57,20,Lattebad,83,latteleft,18,1,602,latte2,DGMB,test,testMilkBad
57,20,Lattebad,85,goodright,23,1,977,gioia,DGMB,test,testMilkBad
57,20,Lattebad,87,fondenteright,23,1,601,fond3,DGMB,test,testMilkBad
57,20,Lattebad,89,badleft,23,0,592,dolore,DGMB,test,testMilkBad
57,20,Lattebad,91,fondenteright,23,1,671,fond4,DGMB,test,testMilkBad
57,20,Lattebad,93,goodright,23,1,955,amore,DGMB,test,testMilkBad
57,20,Lattebad,95,fondenteright,23,1,473,fond5,DGMB,test,testMilkBad
57,20,Lattebad,97,badleft,18,1,542,odio,DGMB,test,testMilkBad
57,20,Lattebad,99,latteleft,18,1,530,latte5,DGMB,test,testMilkBad
57,20,Lattebad,101,badleft,18,1,556,terribile,DGMB,test,testMilkBad
57,20,Lattebad,103,latteleft,18,1,643,latte1,DGMB,test,testMilkBad
57,20,Lattebad,105,goodright,23,1,641,eccellente,DGMB,test,testMilkBad
57,20,Lattebad,107,fondenteright,23,1,680,fond2,DGMB,test,testMilkBad
57,20,Lattebad,109,goodright,23,1,647,ridere,DGMB,test,testMilkBad
57,20,Lattebad,111,fondenteright,23,1,592,fond6,DGMB,test,testMilkBad
57,20,Lattebad,113,goodright,23,1,645,buono,DGMB,test,testMilkBad
57,20,Lattebad,115,latteleft,18,1,654,latte7,DGMB,test,testMilkBad
57,20,Lattebad,117,goodright,23,1,679,felicità,DGMB,test,testMilkBad
57,20,Lattebad,119,fondenteright,23,1,1222,fond6,DGMB,test,testMilkBad
57,20,Lattebad,121,goodright,18,0,599,stupendo,DGMB,test,testMilkBad
57,24,Fondentebad,2,badleft,18,1,2322,male,MGDB,practice,practiceMilkGood
57,24,Fondentebad,4,fondenteleft,18,1,526,fond1,MGDB,practice,practiceMilkGood
57,24,Fondentebad,6,goodright,23,1,773,buono,MGDB,practice,practiceMilkGood
57,24,Fondentebad,8,fondenteleft,18,1,622,fond7,MGDB,practice,practiceMilkGood
57,24,Fondentebad,10,goodright,23,1,607,ridere,MGDB,practice,practiceMilkGood
57,24,Fondentebad,12,fondenteleft,18,1,609,fond3,MGDB,practice,practiceMilkGood
57,24,Fondentebad,14,goodright,23,1,770,bello,MGDB,practice,practiceMilkGood
57,24,Fondentebad,16,fondenteleft,18,1,724,fond2,MGDB,practice,practiceMilkGood
57,24,Fondentebad,18,badleft,18,1,730,fallimento,MGDB,practice,practiceMilkGood
57,24,Fondentebad,20,fondenteleft,18,1,756,fond6,MGDB,practice,practiceMilkGood
57,24,Fondentebad,22,goodright,23,1,695,gloria,MGDB,practice,practiceMilkGood
57,24,Fondentebad,24,latteright,23,1,465,latte5,MGDB,practice,practiceMilkGood
57,24,Fondentebad,26,goodright,23,1,581,meraviglioso,MGDB,practice,practiceMilkGood
57,24,Fondentebad,28,latteright,23,1,593,latte1,MGDB,practice,practiceMilkGood
57,24,Fondentebad,30,badleft,18,1,550,dolore,MGDB,practice,practiceMilkGood
57,24,Fondentebad,32,latteright,23,1,594,latte3,MGDB,practice,practiceMilkGood
57,24,Fondentebad,34,badleft,18,1,558,terribile,MGDB,practice,practiceMilkGood
57,24,Fondentebad,36,fondenteleft,18,1,1317,fond4,MGDB,practice,practiceMilkGood
57,24,Fondentebad,38,badleft,18,1,579,disastro,MGDB,practice,practiceMilkGood
57,24,Fondentebad,40,latteright,23,1,463,latte7,MGDB,practice,practiceMilkGood
57,24,Fondentebad,43,latteright,23,1,811,latte4,MGDB,test,testMilkGood
57,24,Fondentebad,45,goodright,23,1,532,eccellente,MGDB,test,testMilkGood
57,24,Fondentebad,47,fondenteleft,18,1,541,fond5,MGDB,test,testMilkGood
57,24,Fondentebad,49,goodright,23,1,607,amore,MGDB,test,testMilkGood
57,24,Fondentebad,51,fondenteleft,18,1,584,fond5,MGDB,test,testMilkGood
57,24,Fondentebad,53,goodright,23,1,589,pace,MGDB,test,testMilkGood
57,24,Fondentebad,55,fondenteleft,18,1,625,fond3,MGDB,test,testMilkGood
57,24,Fondentebad,57,badleft,18,1,533,schifo,MGDB,test,testMilkGood
57,24,Fondentebad,59,latteright,23,1,598,latte2,MGDB,test,testMilkGood
57,24,Fondentebad,61,badleft,18,1,549,nocivo,MGDB,test,testMilkGood
57,24,Fondentebad,63,fondenteleft,18,1,569,fond4,MGDB,test,testMilkGood
57,24,Fondentebad,65,goodright,23,1,515,gioia,MGDB,test,testMilkGood
57,24,Fondentebad,67,latteright,23,1,530,latte6,MGDB,test,testMilkGood
57,24,Fondentebad,69,badleft,18,1,508,orribile,MGDB,test,testMilkGood
57,24,Fondentebad,71,latteright,23,1,488,latte6,MGDB,test,testMilkGood
57,24,Fondentebad,73,badleft,18,1,559,brutto,MGDB,test,testMilkGood
57,24,Fondentebad,75,fondenteleft,18,1,526,fond6,MGDB,test,testMilkGood
57,24,Fondentebad,77,goodright,23,1,549,felicità,MGDB,test,testMilkGood
57,24,Fondentebad,79,latteright,23,1,441,latte3,MGDB,test,testMilkGood
57,24,Fondentebad,81,badleft,18,1,560,agonia,MGDB,test,testMilkGood
57,24,Fondentebad,83,latteright,23,1,463,latte5,MGDB,test,testMilkGood
57,24,Fondentebad,85,badleft,18,1,668,fastidioso,MGDB,test,testMilkGood
57,24,Fondentebad,87,fondenteleft,18,1,520,fond1,MGDB,test,testMilkGood
57,24,Fondentebad,89,badleft,18,1,631,odio,MGDB,test,testMilkGood
57,24,Fondentebad,91,latteright,23,1,437,latte7,MGDB,test,testMilkGood
57,24,Fondentebad,93,badleft,18,1,445,cattivo,MGDB,test,testMilkGood
57,24,Fondentebad,95,latteright,18,0,422,latte4,MGDB,test,testMilkGood
57,24,Fondentebad,97,goodright,23,1,835,piacere,MGDB,test,testMilkGood
57,24,Fondentebad,99,latteright,23,1,433,latte2,MGDB,test,testMilkGood
57,24,Fondentebad,101,goodright,23,1,646,paradiso,MGDB,test,testMilkGood
57,24,Fondentebad,103,latteright,23,1,439,latte1,MGDB,test,testMilkGood
57,24,Fondentebad,105,goodright,23,1,478,stupendo,MGDB,test,testMilkGood
57,24,Fondentebad,107,latteright,23,1,493,latte3,MGDB,test,testMilkGood
57,24,Fondentebad,109,goodright,23,1,527,buono,MGDB,test,testMilkGood
57,24,Fondentebad,111,fondenteleft,18,1,480,fond2,MGDB,test,testMilkGood
57,24,Fondentebad,113,badleft,18,1,471,male,MGDB,test,testMilkGood
57,24,Fondentebad,115,fondenteleft,18,1,454,fond7,MGDB,test,testMilkGood
57,24,Fondentebad,117,goodright,23,1,448,gloria,MGDB,test,testMilkGood
57,24,Fondentebad,119,fondenteleft,18,1,410,fond3,MGDB,test,testMilkGood
57,24,Fondentebad,121,badleft,18,1,460,brutto,MGDB,test,testMilkGood
61,20,Fondentebad,2,goodright,23,1,898,paradiso,MGDB,practice,practiceMilkGood
61,20,Fondentebad,4,latteright,23,1,734,latte2,MGDB,practice,practiceMilkGood
61,20,Fondentebad,6,goodright,23,1,871,piacere,MGDB,practice,practiceMilkGood
61,20,Fondentebad,8,latteright,23,1,518,latte5,MGDB,practice,practiceMilkGood
61,20,Fondentebad,10,badleft,18,1,581,fallimento,MGDB,practice,practiceMilkGood
61,20,Fondentebad,12,latteright,23,1,577,latte6,MGDB,practice,practiceMilkGood
61,20,Fondentebad,14,goodright,23,1,499,gioia,MGDB,practice,practiceMilkGood
61,20,Fondentebad,16,latteright,23,1,423,latte4,MGDB,practice,practiceMilkGood
61,20,Fondentebad,18,badleft,18,1,507,schifo,MGDB,practice,practiceMilkGood
61,20,Fondentebad,20,fondenteleft,18,1,704,fond4,MGDB,practice,practiceMilkGood
61,20,Fondentebad,22,badleft,18,1,668,odio,MGDB,practice,practiceMilkGood
61,20,Fondentebad,24,latteright,23,1,912,latte3,MGDB,practice,practiceMilkGood
61,20,Fondentebad,26,goodright,23,1,755,eccellente,MGDB,practice,practiceMilkGood
61,20,Fondentebad,28,latteright,23,1,482,latte7,MGDB,practice,practiceMilkGood
61,20,Fondentebad,30,badleft,18,1,537,agonia,MGDB,practice,practiceMilkGood
61,20,Fondentebad,32,latteright,23,1,994,latte1,MGDB,practice,practiceMilkGood
61,20,Fondentebad,34,goodright,23,1,694,pace,MGDB,practice,practiceMilkGood
61,20,Fondentebad,36,latteright,23,1,840,latte3,MGDB,practice,practiceMilkGood
61,20,Fondentebad,38,badleft,18,1,606,brutto,MGDB,practice,practiceMilkGood
61,20,Fondentebad,40,fondenteleft,18,1,671,fond6,MGDB,practice,practiceMilkGood
61,20,Fondentebad,43,latteright,23,1,561,latte7,MGDB,test,testMilkGood
61,20,Fondentebad,45,badleft,18,1,649,cattivo,MGDB,test,testMilkGood
61,20,Fondentebad,47,fondenteleft,18,1,634,fond2,MGDB,test,testMilkGood
61,20,Fondentebad,49,goodright,23,1,686,buono,MGDB,test,testMilkGood
61,20,Fondentebad,51,latteright,23,1,551,latte4,MGDB,test,testMilkGood
61,20,Fondentebad,53,goodright,23,1,540,meraviglioso,MGDB,test,testMilkGood
61,20,Fondentebad,55,fondenteleft,18,1,1135,fond3,MGDB,test,testMilkGood
61,20,Fondentebad,57,badleft,18,1,864,male,MGDB,test,testMilkGood
61,20,Fondentebad,59,fondenteleft,18,1,380,fond7,MGDB,test,testMilkGood
61,20,Fondentebad,61,goodright,23,1,1134,stupendo,MGDB,test,testMilkGood
61,20,Fondentebad,63,fondenteleft,18,1,551,fond5,MGDB,test,testMilkGood
61,20,Fondentebad,65,badleft,18,1,683,dolore,MGDB,test,testMilkGood
